x,y,orient_x,orient_y,steer,throttle,speed,psi,cte,epsi,which_closest,poly0,poly1,poly2,pts_car_0_0,pts_car_0_1,pts_car_1_0,pts_car_1_1,pts_car_2_0,pts_car_2_1,frame
-183.79244995117188,80.17969512939453,0.005367696285247803,-0.9999791383743286,0.999999999812083,0.9999999999189791,2.150609564781189,-1.5654285700824249,-2.593594777420261,-0.041063711649348945,0,-0.0012591288968992614,0.041086808160332854,-2.593594777420261,-5.788065312764134,-2.8735908651921496,7.12689568512899,-2.3647278650530845,22.248550063923773,-2.3027391295561954,10
-183.77821350097656,80.13902282714844,0.021658897399902344,-0.9997451901435852,0.9999999992064655,0.9999999997770733,3.9900352478027346,-1.5491352975101194,-2.5800195992045585,-0.05736080539852356,0,-0.001260942200088163,0.05742379899868911,-2.5800195992045585,-5.781450034048562,-2.9541596243388764,7.123506052969232,-2.2349464972663324,22.242143343168827,-1.9265956541701212,11
-183.747802734375,80.06616973876953,0.0453188419342041,-0.9989722967147827,0.9999999995749386,0.9999999999459297,5.235130834579468,-1.525461945343332,-2.551225472510222,-0.081002110768243,0,-0.0012653794451009867,0.0811797378206565,-2.551225472510222,-5.784058156774208,-3.0631074825597766,7.10025735696002,-2.0386208440141127,22.207359377887485,-1.3724810055858343,12
-183.69998168945312,79.98737335205078,0.07816773653030396,-0.9969359636306763,0.9999999975112309,0.9999999995039491,6.101613521575928,-1.4925484344177145,-2.5086150275652574,-0.1139210432821949,0,-0.0012751479872898134,0.11441643772267558,-2.5086150275652574,-5.762419450701692,-3.210272432122513,7.081204544207375,-1.762349158116899,22.158203505519623,-0.5994321036193284,13
-183.63870239257812,79.90127563476562,0.11807984113693237,-0.9929906129837036,0.9478827153676577,0.9999999999149372,6.7665442943573,-1.4524387616333343,-2.4572529784546706,-0.15405205855103318,0,-0.0012928775725768423,0.15528239560531076,-2.4572529784546706,-5.721787685436812,-3.388073207892858,7.053446216105001,-1.4262990387011358,22.07168725517601,0.3402540591182599,14
-183.56832885742188,79.80540466308594,0.1611037254333496,-0.9869077801704407,0.9186890912546609,0.9999999998304171,7.864836788177491,-1.4089826570675135,-2.4012143152796606,-0.19751173522673657,0,-0.0013196701111355227,0.20012082519985624,-2.4012143152796606,-5.675156153296465,-3.579434387474522,7.002792825469679,-1.0645250805981088,21.930112268099744,1.352789134130787,15
-183.48681640625,79.70292663574219,0.2076701521873474,-0.9781531095504761,0.9126214872211174,0.9563107436285638,8.588413524627686,-1.3615942329737687,-2.3350722166684523,-0.23896064257932823,1,-0.001024522477980601,0.24361538178263506,-2.3350722166684523,-4.3149692320947235,-3.405340636023179,8.406792939194304,-0.3594554184584253,23.19210849086319,2.7638182506483275,16
-183.3919219970703,79.59896087646484,0.25914037227630615,-0.9657843708992004,0.8068747491903551,0.8634928796105114,9.17347583770752,-1.3086499308904351,-2.2667557407618806,-0.29189591154395444,1,-0.0010665364202943135,0.30047870069449684,-2.2667557407618806,-4.253719990780196,-3.5642060493584014,8.289029226298199,0.1506414009279955,22.8883449632997,4.051971223680451,17
-183.28781127929688,79.4871597290039,0.31046050786972046,-0.9505147337913513,0.5541621237806149,0.9999999998975772,10.376288223266602,-1.2550966731496231,-2.1931410247766157,-0.3454084146067946,1,-0.001121097550046556,0.3598337701203507,-2.1931410247766157,-4.195438426002059,-3.722534677680059,8.13048198771005,0.6583711026643577,22.500038594001655,5.3355751085998255,18
-183.1813201904297,79.35932159423828,0.35391712188720703,-0.9351783990859985,0.34654217480063676,0.9769656249732701,11.704800510406494,-1.2090055043392054,-2.1133563772829187,-0.39138063902586057,1,-0.001179306082498578,0.4126697529058029,-2.1133563772829187,-4.176722550014175,-3.857536447841299,7.934258032231776,1.0866317165602208,22.073052548544737,6.420943668446413,19
-183.07435607910156,79.21472930908203,0.387614905834198,-0.9216932654380798,0.16424386835907928,0.9999999999996495,12.926852703094482,-1.172703846337674,-2.024812556222131,-0.4274776217463535,1,-0.0012336288281506952,0.45557162635659204,-2.024812556222131,-4.208717833329555,-3.9640366291055193,7.714841553324549,1.4164262742470206,21.6507191277638,7.260372766541302,20
-182.966552734375,79.05419158935547,0.4127820134162903,-0.9106746315956116,0.06361479888142454,0.965859153000295,14.053965854644776,-1.145225919648571,-1.9261360039821376,-0.45467331936501465,1,-0.00128039293948216,0.48883195079080416,-1.9261360039821376,-4.288943137612124,-4.046261315450956,7.48228980993636,1.659763955783744,21.252347340769827,7.8843852271619514,21
-182.8618927001953,78.87725830078125,0.42785167694091797,-0.9036740064620972,-0.1768663008169919,0.9999999999967941,15.011780548095704,-1.1286068854149796,-1.8190641350213865,-0.4709311695944998,1,-0.0013112831366286245,0.5091378905214851,-1.8190641350213865,-4.42581035884564,-4.098097033297952,7.24897279994791,1.8027577943156297,20.913686350446092,8.255354012690747,22
-182.76516723632812,78.68441772460938,0.4310849905014038,-0.9021294116973877,-0.2034060037815251,0.9999999999928523,15.760565757751465,-1.1250230039812803,-1.707542331531262,-0.4740783299449545,1,-0.0013182182475674163,0.5131072354970188,-1.707542331531262,-4.626794329814848,-4.109803374956186,7.026765933610042,1.8328545058362478,20.66826643772158,8.334381893372344,23
-182.67288208007812,78.47703552246094,0.4261484146118164,-0.9044677019119263,-0.15527991542178887,0.9638441684773618,16.617317390441894,-1.130486276966183,-1.5928816035478326,-0.46812331991511735,1,-0.0013076859133807925,0.5056072242415909,-1.5928816035478326,-4.876113919013925,-4.089372204282018,6.809738631640694,1.789530726178644,20.486554997169684,8.216434216830715,24
-182.58303833007812,78.25580596923828,0.4163042902946472,-0.909037172794342,-0.2559466433109071,0.9999999999949507,17.44236488342285,-1.14134113437472,-1.4696026073128692,-0.4510055504815067,2,-0.0009080553161053635,0.4842958565714001,-1.4696026073128692,-3.945707221631775,-3.394629420962392,7.9712074173142735,2.3331221478677606,21.69870103179734,8.611445417853329,25
-182.49888610839844,78.02098846435547,0.40091586112976074,-0.91592937707901,-0.2758545528847935,0.9999999999687498,18.142817115783693,-1.1582055926704053,-1.3596375297605756,-0.4337426153050072,2,-0.0008872339383911319,0.46315864495643383,-1.3596375297605756,-4.25124851012883,-3.344675109104843,7.760562373153706,2.181299180594494,21.59197941810466,8.227233893007108,26
-182.41847229003906,77.77311706542969,0.38195401430130005,-0.9239975214004517,-0.2666151423554693,0.9999999999395148,18.985571479797365,-1.1788164141363593,-1.253608638526269,-0.4127158520914579,2,-0.0008636341034506518,0.43786391660824475,-1.253608638526269,-4.579068254809056,-3.2767259632186203,7.544078180167037,2.0005188730846344,21.497160353417875,7.760112772364797,27
-182.34518432617188,77.51248931884766,0.3586806058883667,-0.9332835674285889,-0.2553132895164535,0.9999999999977034,19.647909736633302,-1.2038788435150012,-1.1554540639426383,-0.3872221566334039,2,-0.0008374739204838724,0.4078114055516078,-1.1554540639426383,-4.929315379761372,-3.186034164406046,7.32227055702914,1.785749678401269,21.415305121463845,7.193873270162498,28
-182.2751007080078,77.2397232055664,0.3337070345878601,-0.9425036311149597,-0.2958873669622912,0.9999999999964585,20.494833755493165,-1.2305052107545942,-1.0626909816762984,-0.36015334777054125,2,-0.0008124846028189079,0.3765779356950348,-1.0626909816762984,-5.292906872495323,-3.078644570514965,7.08670125849204,1.5652002879352471,21.31872206545731,6.59620493593779,29
-182.21484375,76.954345703125,0.3050156831741333,-0.9521821737289429,-0.21682460334061132,0.9830895429308091,21.13674259185791,-1.2607910470996442,-0.9815674688468515,-0.3294131886600329,2,-0.000787266375057037,0.3418693412399513,-0.9815674688468515,-5.673861043610081,-2.9466308356698296,6.840691261737985,1.320214971582911,21.21853042762829,5.917949733170001,30
-182.1552276611328,76.65766143798828,0.2776222825050354,-0.9605269432067871,-0.17694428790315136,0.9757615131623998,22.041897583007813,-1.289432754325943,-0.8979041032081772,-0.29530536954761244,3,-0.0004911011786452029,0.3041998165540655,-0.8979041032081772,-4.736049550512787,-2.3496249883032236,8.035871389775291,1.5148935283437797,22.518019464262238,5.70305493372485,31
-182.0968780517578,76.34874725341797,0.2538526654243469,-0.9670789837837219,-0.18189546386272024,0.999999999999518,22.872343826293946,-1.3140933825822958,-0.826514805305724,-0.2703452390522933,3,-0.0004809472455811535,0.2771298540668345,-0.826514805305724,-5.106153212914128,-2.2541219416929055,7.757176119408406,1.294289866241369,22.33819300591871,5.124075155809299,32
-182.0415802001953,76.028076171875,0.23154783248901367,-0.9726607203483582,-0.11921359197094175,0.9720849969666606,23.669067192077637,-1.3370901702844464,-0.7600032321327537,-0.24704323528778366,3,-0.0004725003114124984,0.25219474384107116,-0.7600032321327537,-5.481395763489472,-2.15657903497543,7.460127199082083,1.095105340807351,22.12535365029662,4.588590984614552,33
-181.99151611328125,75.69586181640625,0.20912837982177734,-0.977728545665741,-0.10229187884434081,0.9692665329854221,24.425997734069824,-1.3600793889008176,-0.6999827586761677,-0.223742118077309,3,-0.00046498536355534014,0.22755197578495304,-0.6999827586761677,-5.8648586892589565,-2.050536841535051,7.147991698037942,0.9027990127665918,21.88964843437705,4.058249135464991,34
-181.9437255859375,75.3525390625,0.1883658766746521,-0.981941819190979,-0.10001701657547359,0.9694925537330944,25.209168434143066,-1.3812687579623628,-0.6434824486121696,-0.20223472416819915,3,-0.0004588400075585414,0.20503764581332876,-0.6434824486121696,-6.25316692622248,-1.9435586803454001,6.819336895260741,0.7334007343232817,21.62454132583183,3.5757994709342573,35
-181.89866638183594,74.99825286865234,0.1695651412010193,-0.9853647351264954,-0.0953125811883199,0.9756447240196815,25.96259708404541,-1.4003817641742573,-0.5847196017025194,-0.17855872923820426,4,-0.00024591830630823846,0.18048092299214313,-0.5847196017025194,-5.257338581047879,-1.540366007113671,7.9741287469114575,0.8388213738319127,22.81043985665638,3.4041743670843956,36
-181.8541717529297,74.63356018066406,0.15388989448547363,-0.9879365563392639,-0.07104095899276186,0.9759219614728991,26.706980895996093,-1.4162691510064611,-0.5350557517214077,-0.1624925013188428,4,-0.00024395564464781648,0.16393790949410691,-0.5350557517214077,-5.648341915977255,-1.4688162214334102,7.619253056137792,0.699866304989861,22.49444683641784,3.029195247893357,37
-181.80429077148438,74.25953674316406,0.14509832859039307,-0.9892687797546387,-0.08582938453516402,0.9788092946731275,27.42355899810791,-1.4251624301911139,-0.4808440401763185,-0.153417923170333,4,-0.00024294626921362734,0.15463303341332738,-0.4808440401763185,-6.038483751421369,-1.4234517191765947,7.247872999296974,0.6271541759546988,22.1431936403706,2.824103498250539,38
-181.76104736328125,73.87503051757812,0.13541793823242188,-0.990644633769989,-0.10135677546586208,0.9999999999996632,28.08346824645996,-1.4349415588892072,-0.43346075328720984,-0.14345322633981175,4,-0.00024190892405543578,0.14444542757371073,-0.43346075328720984,-6.438935040278104,-1.373564994338999,6.866839238673914,0.547015928737401,21.78293156329196,2.598199267349722,39
-181.71853637695312,73.48063659667969,0.12556475400924683,-0.9919448494911194,-0.07318386818944858,0.9779865499011855,28.810708236694335,-1.4448816027254285,-0.3957038195779788,-0.13252356446132646,5,-0.00017388486600097836,0.13330486839816363,-0.3957038195779788,-6.84888022934077,-1.316849342524956,7.980875026732615,0.657110189232434,22.899989379356974,2.56578937295898,40
-181.66940307617188,73.0773696899414,0.1219910979270935,-0.992393434047699,-0.06670308492606977,0.9755991768539294,29.48517951965332,-1.448483801508805,-0.3433142613114319,-0.12878211744587326,5,-0.00017364321639669707,0.12949881568708071,-0.3433142613114319,-7.2598281399427576,-1.2926052914127641,7.5769414812441385,0.6279218226571506,22.502834466946435,2.4828471236965606,41
-181.63040161132812,72.66450500488281,0.11435043811798096,-0.9933089017868042,-0.09086198702905031,0.9999999999996857,30.049306869506836,-1.456180155196069,-0.30103310111349746,-0.1209433502989155,5,-0.00017315097898758437,0.1215365123966732,-0.30103310111349746,-7.684177572450865,-1.2451652178984705,7.16693354135031,0.5611171170600615,22.106660490348318,2.30111366373934,42
-181.59405517578125,72.2424087524414,0.10397225618362427,-0.994452953338623,-0.08470069814400764,0.9999999999996818,30.74227981567383,-1.466622594523178,-0.2536998913810865,-0.1074584360618657,6,-5.145599099542845e-05,0.10787397432880631,-0.2536998913810865,-6.691590117485841,-0.9778523763082746,8.253963776570513,0.6331823956271496,23.199200295202758,2.221196282427736,43
-181.56517028808594,71.81085205078125,0.09092414379119873,-0.995734691619873,-0.07463222589061652,0.9999999999999478,31.356051635742187,-1.4797352364487322,-0.22293531052754242,-0.09430152477781215,6,-5.125316666189729e-05,0.09458205686549323,-0.22293531052754242,-7.136232038768627,-0.9005049239337226,7.829161310854698,0.5144212676317579,22.793935456365354,1.9063327146664364,44
-181.539306640625,71.36990356445312,0.07759982347488403,-0.9968634247779846,-0.06158187819689591,1.0,32.033369064331055,-1.4931090072930993,-0.19530158489884708,-0.0808826316011267,6,-5.107449609097239e-05,0.08105947243384332,-0.19530158489884708,-7.589262430439205,-0.8134249265325979,7.393714935434183,0.40123695656646974,22.375765367824545,1.592894434133786,45
-181.51361083984375,70.91954040527344,0.06747722625732422,-0.9976004362106323,-0.056021696714954494,0.9999999999996471,32.70765495300293,-1.5032596656091815,-0.1679587267042261,-0.07068602752826589,6,-5.095767165248956e-05,0.0708039912169968,-0.1679587267042261,-8.048198648192141,-0.7411040199237071,6.946336238311837,0.32141081476954003,21.93971073323572,1.360931837883754,46
-181.48605346679688,70.46001434326172,0.061973512172698975,-0.9979580044746399,-0.04896739043008401,0.9999999999997364,33.36903877258301,-1.5087756507626002,-0.1311904096146712,-0.06297649298678686,7,3.0203688261638493e-05,0.06305988101281272,-0.1311904096146712,-7.056375538250313,-0.5746606962316756,7.994467495631934,0.37487012276131915,22.985723669185333,1.3342445121029884,47
-181.4637908935547,69.99122619628906,0.055867791175842285,-0.9983198046684265,-0.04731466859575223,1.0,34.00749549865723,-1.5148928183167747,-0.1083881942177638,-0.05688759953691989,7,3.0170188552936544e-05,0.05694904560938502,-0.1083881942177638,-7.529058505283788,-0.5354506413404361,7.527311333061057,0.3219944576361073,22.52415564032957,1.1896474433253799,48
-181.43460083007812,69.51433563232422,0.05511385202407837,-0.9983641505241394,-0.04836569777719479,1.0,34.609697341918945,-1.5156481449677464,-0.07867053266151026,-0.0561610123270047,7,3.01662904145617e-05,0.05622013196938223,-0.07867053266151026,-8.007235319596866,-0.5269042226693768,7.049777874853966,0.3191681553886768,22.04727326549682,1.1754933784633266,49
-181.41323852539062,69.02875518798828,0.05175042152404785,-0.9985471367835999,-0.04883498643103745,0.9999999999998386,35.200174713134764,-1.5190169346111457,-0.04905755558219523,-0.05129192443609132,8,7.883027326475527e-05,0.05133695247165988,-0.04905755558219523,-7.0202640861614585,-0.40557143962337344,8.069509823071073,0.370339676694468,23.06564459687045,1.177001939018486,50
-181.38717651367188,68.53486633300781,0.05042624473571777,-0.9986170530319214,-0.1958823081425334,0.9999999999987723,35.8221622467041,-1.5203431023251257,-0.02318143478561145,-0.05004353045982429,8,7.881398538033842e-05,0.05008534793823615,-0.02318143478561145,-7.515370507545346,-0.3951399050787798,7.5754191203092285,0.3607589638297621,22.572610476238232,1.1475331328649208,51
-181.37120056152344,68.03276062011719,0.044521868228912354,-0.9989017844200134,-0.04887487457449131,0.9999999999999853,36.33783302307129,-1.5262549892378516,-0.007369394279221164,-0.04421061848699797,8,7.874648376501311e-05,0.04423944540401828,-0.007369394279221164,-8.019894262883227,-0.35710019688867906,7.075100413720186,0.30957094055097184,22.076680984261596,1.0076701777422592,52
-181.3602752685547,67.52220153808594,0.03435719013214111,-0.9993048906326294,-0.03234523679025066,0.999999999999927,36.98613967895508,-1.5364287752742674,0.010370291204831331,-0.033155231562055326,9,0.00010079284315757317,0.033167385749987545,0.010370291204831331,-7.043169876768308,-0.21823328683986007,8.070736688361219,0.28462085056237807,23.077330356814517,0.8294635659393339,53
-181.35186767578125,67.00273895263672,0.024702727794647217,-0.999590277671814,-0.026508627640138574,0.9999999999998308,37.614691543579106,-1.5460885026698223,0.018174855640167145,-0.023600054768743543,9,0.00010070539329141626,0.023604437194255687,0.018174855640167145,-7.564461066168534,-0.15461752002267562,7.553597720960029,0.20221920999937862,22.564754209983754,0.6020791562341518,54
-181.34844970703125,66.47461700439453,0.014774739742279053,-0.9997864365577698,-0.014403084172608348,0.9460577674285121,38.23181076049805,-1.5560195066562412,0.02103299096213076,-0.013775287069973493,9,0.00010064495283420182,0.013776158462207831,0.02103299096213076,-8.093738324604093,-0.08387452078526536,7.027118649324132,0.12280957868580793,22.04150585342384,0.3735764025060511,55
-181.3394317626953,65.93836212158203,0.011201739311218262,-0.9998340010643005,0.0018736231318913026,0.8487327718770878,38.814721298217776,-1.559593196423801,0.035230417570109036,-0.009846497176032693,10,0.00010180478631520856,0.009846815405850536,0.035230417570109036,-7.127346872281086,-0.029779662598361692,7.99368832370764,0.12044802034365809,23.009778610807697,0.3157039952073167,56
-181.33901977539062,65.39421081542969,0.006044149398803711,-0.9998805522918701,-0.008776478661740791,1.0,39.368881988525395,-1.5647515289759215,0.034933124085248526,-0.004798898835921586,10,0.00010179078507922317,0.004798935674895938,0.034933124085248526,-7.671549516600782,0.004108511113732359,7.4500594275080685,0.07633521323390408,22.46695712880686,0.19413094655076207,57
-181.3329620361328,64.84270477294922,0.004912972450256348,-0.9998900890350342,-0.01012833112341803,0.9999999999970469,39.8936508178711,-1.5658828538368312,0.040334594249759576,-0.003779841897904526,10,0.00010178880108847032,0.0037798598991324694,0.040334594249759576,-8.223069108771977,0.016135388334809923,6.89861187014125,0.07125459574752284,21.915633226621043,0.17206126760205395,58
-181.33392333984375,64.28386688232422,0.002165555953979492,-0.9999033212661743,-0.007677849901850474,0.9999999999999946,40.42353858947754,-1.5686305648436596,0.04295633604044377,-0.001094872354405971,11,8.730563012732095e-05,0.0010948727918972732,0.04295633604044377,-7.2703150134401096,0.03961102157650363,7.8412730941954365,0.056909568490972604,22.86105463808541,0.11361463383207429,59
-181.33970642089844,63.71718978881836,-0.003950834274291992,-0.999899685382843,-0.001371426813601029,1.0,40.998861694335936,-1.5747475368730715,0.03659497638662679,0.004923199593024958,11,8.730659108323213e-05,-0.004923239369407604,0.03659497638662679,-7.836632218036692,0.08053833525760278,7.274778986781613,0.005399973223628271,22.294626392495772,-0.029771032944670935,60
-181.3411407470703,63.14261245727539,-0.00616300106048584,-0.9998894333839417,0.000716929211664122,0.999999999999809,41.559425354003906,-1.5769599312998988,0.03714854917937087,0.006747708100559419,12,6.2383633061587e-05,-0.006747810513660415,0.03714854917937087,-6.893971701343573,0.08663266121671695,8.200772365565916,-0.01399324308414579,23.224106232931614,-0.08591613820303858,61
-181.34364318847656,62.56000518798828,-0.006548047065734863,-0.9998872876167297,0.00269313395142375,0.8956183317515248,42.13845977783203,-1.5773450183738773,0.0343270104183452,0.0070601093991372035,12,6.238405972413233e-05,-0.007060226705534331,0.0343270104183452,-7.476548993335711,0.09060033441890306,7.618155204624391,-0.015838353102464897,22.64146026149303,-0.09354653442596211,62
-181.33642578125,61.97041702270508,-0.00012886524200439453,-0.9999110698699951,-0.0036343420669437466,0.9999999999999903,42.6125301361084,-1.5709252034972094,0.041263681424331365,0.0005667067921480977,12,6.238057224767943e-05,-0.0005667068528153121,0.041263681424331365,-8.066563788144325,0.04989412801268796,7.028512666116628,0.040362174795148066,22.05200700733983,0.05910176960801347,63
-181.33364868164062,61.37378692626953,0.004549264907836914,-0.9999030232429504,-0.00902123314696969,0.9330349975659459,43.13595314025879,-1.5662466520636324,0.04486883371572271,-0.004675187212523054,13,3.222737807607716e-05,0.0046752212752616314,0.04486883371572271,-7.143491347145836,0.013115976968354606,7.931928617329381,0.08397995647564391,22.959337043917976,0.16919686983766147,64
-181.3225860595703,60.7703971862793,0.011525392532348633,-0.9998496770858765,-0.016886641560900445,0.9737803827652963,43.61927604675293,-1.5592697119849035,0.05602223308580531,-0.011691046765079505,13,3.2233229693553024e-05,0.011691579440531388,0.05602223308580531,-7.746886160309047,-0.03261664892440407,7.327672477595544,0.14342505427585756,22.35412060740719,0.33348437109310625,65
-181.30357360839844,60.16008758544922,0.022783219814300537,-0.9996579885482788,-0.016805631376678606,0.8766706652987237,44.140563583374025,-1.5480092570780941,0.07481749553783976,-0.0235871211313029,14,2.077230377057534e-06,0.02359149635453732,0.07481749553783976,-6.837095692956096,-0.08638272062138122,8.215180966797925,0.26876609798078527,23.242745165654046,0.6242708055845894,66
-181.29258728027344,59.54304504394531,0.026664257049560547,-0.9995644092559814,-0.0126820102717095,0.886076188377859,44.57737655639649,-1.5441267748194194,0.08631002791434629,-0.027472167210310403,14,2.0778490733410145e-06,0.027479080561791217,0.08631002791434629,-7.453824864270712,-0.1183987817582293,7.596959493588289,0.29518741041576446,22.623030195073614,0.7090335434591605,67
-181.2816925048828,58.91934585571289,0.025417745113372803,-0.999599277973175,-0.02970308341619305,0.9452308635210613,45.082545089721684,-1.5453738704196984,0.09770722752666182,-0.02622766133828349,14,2.0776400719259307e-06,0.026233676910746656,0.09770722752666182,-8.077741314973393,-0.11406606248213867,6.973547120427132,0.28075004598930153,22.000122242842934,0.6758569154121495,68
-181.2760467529297,58.28920364379883,0.01962149143218994,-0.9997329711914062,-0.02512522833742866,0.9390872382478489,45.52036056518555,-1.5511721140062897,0.10305272521899948,-0.020968847436885305,15,-2.358172574557645e-05,0.020971921259590943,0.10305272521899948,-7.19164287939574,-0.048989483399723005,7.8457678508882704,0.26614195237338795,22.878258593463,0.5705107407074028,69
-181.2685546875,57.652835845947266,0.014465630054473877,-0.9998235106468201,-0.020925126478921835,0.9999999999999972,45.9811580657959,-1.5563291526668825,0.11138221014778873,-0.015781834172620423,15,-2.3575151404146087e-05,0.015783144544129803,0.11138221014778873,-7.8282094767398025,-0.013616257183146505,7.210626431453181,0.22396282337409734,22.24448691421748,0.45080477206285163,70
-181.27001953125,57.01057815551758,0.005833446979522705,-0.9999144673347473,-0.013625725579773968,0.9240578946096237,46.37455444335938,-1.564962447007047,0.10963998240931896,-0.00756658116195461,16,-4.316813503079053e-05,0.007566725568798338,0.10963998240931896,-6.95721000340044,0.054907226233340795,8.071732554965347,0.16790403978140037,23.110487539554615,0.2614548300888926,71
-181.27682495117188,56.3621711730957,-0.005321502685546875,-0.999919056892395,-0.003973079239854016,1.0,46.84564476013184,-1.5761182100107993,0.10393757036377975,0.0036450577365112822,16,-4.316626909490953e-05,-0.003645073879884553,0.10393757036377975,-7.6045985902417526,0.1291605921757621,7.4246693335212095,0.0744945306740687,22.463532142203594,0.0002741931272992604,72
-181.27622985839844,55.70782470703125,-0.008692026138305664,-0.9998975396156311,-0.00151580415435247,0.9466512883076704,47.259060287475585,-1.5794890246574178,0.10561334917603404,0.007072332314650415,16,-4.316887596216324e-05,-0.007072450231376238,0.10561334917603404,-8.258436582612385,0.16107653693926988,6.770561688207432,0.05575000549856508,21.80908887572103,-0.06916303341302303,73
-181.2854766845703,55.0477180480957,-0.013392925262451172,-0.9998478889465332,0.0028619499617376495,0.999999999999999,47.67216339111328,-1.5841904885349585,0.0964500785436958,0.011494667365901446,17,-5.734476761769541e-05,-0.011495173646078301,0.0964500785436958,-7.408238938512328,0.17846187577800682,7.612689319510959,0.005617589366691864,22.65356402097747,-0.193384988674898,74
-181.29794311523438,54.38107681274414,-0.019466876983642578,-0.9997481107711792,0.008268987735354762,0.9679672188508508,48.17172546386719,-1.5902656481597834,0.08523133189728563,0.01764622974010511,17,-5.736087254697983e-05,-0.017648061584710682,0.08523133189728563,-8.073775641474066,0.22397870422711358,6.945825374291715,-0.04011636811431059,21.985213550594896,-0.33049042645054705,75
-181.3007354736328,53.70819091796875,-0.017065763473510742,-0.9997929334640503,0.018123760845060108,0.7884207635485199,48.58484573364258,-1.5878639672630284,0.08266521491314538,0.015071749187944801,18,-6.679894546471554e-05,-0.015072890512558746,0.08266521491314538,-7.240543146800044,0.1882991632347698,7.775557909662781,-0.03857353567067144,22.818361642976527,-0.29605416828953285,76
